head,tail,relation,score,prediction
788,0,496,0.9987622504301876,0.5028572678565979
788,0,5750,0.3695999335772761,0.5028572678565979
788,0,69,0.3013188795869767,0.5028572678565979
788,0,7932,0.2963260391345224,0.5028572678565979
788,0,10152,0.4727188783232929,0.5028572678565979
788,0,323,0.3976706505613502,0.5028572678565979
788,0,12711,0.3062192546961592,0.5028572678565979
788,11,69,0.1694249146767679,0.5028572678565979
788,4,8385,0.709293243275961,0.5028572678565979
5418,3,11051,0.8927087856574166,0.5028572678565979
5418,0,12003,0.1052400265455489,0.5028572678565979
5418,0,2295,0.7977604324692844,0.5028572678565979
1952,0,1471,0.709293243275961,0.5028572678565979
1952,0,425,0.2450398822245476,0.5028572678565979
1952,0,3534,0.8927087856574166,0.5028572678565979
1952,0,184,0.709293243275961,0.5028572678565979
1952,3,1135,0.8927087856574166,0.5028572678565979
1952,3,1952,0.5258777008945054,0.5028572678565979
1952,3,4573,0.8927087856574166,0.5028572678565979
1952,11,5335,0.3203983263903541,0.5028572678565979
1952,2,8806,0.8927087856574166,0.5028572678565979
3619,3,12646,0.8927087856574166,0.5028572678565979
3619,0,6941,0.2309029049748695,0.5028572678565979
3619,0,6056,0.709293243275961,0.5028572678565979
3619,0,1309,0.709293243275961,0.5028572678565979
3619,0,11076,0.7361920903840755,0.5028572678565979
3619,0,5791,0.3976706505613502,0.5028572678565979
3619,0,476,0.5736809100233079,0.5028572678565979
3619,0,13192,0.709293243275961,0.5028572678565979
3619,0,882,0.4077844686313169,0.5028572678565979
2251,0,9178,0.9127058809536408,0.5028572678565979
2251,0,984,1.0,0.5028572678565979
2251,0,994,0.2820891601886687,0.5028572678565979
2251,0,7043,0.1852273822198877,0.5028572678565979
2251,0,4335,0.709293243275961,0.5028572678565979
2251,0,12142,0.3086358257694112,0.5028572678565979
2251,0,5160,0.1154186927210763,0.5028572678565979
2251,0,12292,0.4841154446255691,0.5028572678565979
2251,0,5714,0.5111883332010559,0.5028572678565979
2251,0,13712,0.571017001349615,0.5028572678565979
2251,0,2166,0.2356996410364879,0.5028572678565979
2251,0,3141,0.4102536563154176,0.5028572678565979
2251,4,2251,0.709293243275961,0.5028572678565979
3691,0,1406,0.3724503671733945,0.5028572678565979
3691,0,58,0.709293243275961,0.5028572678565979
2861,0,3057,0.8927087856574166,0.5028572678565979
5229,11,6795,0.709293243275961,0.5028572678565979
5229,3,2142,0.709293243275961,0.5028572678565979
5229,0,4954,0.8927087856574166,0.5028572678565979
606,12,2630,0.5258777008945054,0.5028572678565979
606,12,8109,0.5258777008945054,0.5028572678565979
606,3,606,0.5258777008945054,0.5028572678565979
606,2,4982,0.5258777008945054,0.5028572678565979
8436,0,6669,0.1052400265455489,0.5028572678565979
8436,0,1271,0.709293243275961,0.5028572678565979
8436,0,2537,0.2807560959415283,0.5028572678565979
8436,0,310,0.6866535399936271,0.5028572678565979
1089,0,8971,0.709293243275961,0.5028572678565979
1089,3,1089,0.5258777008945054,0.5028572678565979
11774,0,51,0.709293243275961,0.5028572678565979
11774,2,11290,0.8927087856574166,0.5028572678565979
11774,2,5353,0.8927087856574166,0.5028572678565979
3761,3,1627,0.709293243275961,0.5028572678565979
3761,3,3759,0.709293243275961,0.5028572678565979
1203,0,701,0.490845841266605,0.5028572678565979
1203,0,9030,0.8011481234631861,0.5028572678565979
1203,21,10502,0.709293243275961,0.5028572678565979
1203,3,13,0.709293243275961,0.5028572678565979
14103,0,13142,0.709293243275961,0.5028572678565979
14103,3,14103,0.5258777008945054,0.5028572678565979
14103,2,1410,0.8927087856574166,0.5028572678565979
4016,0,1019,0.8927087856574166,0.5028572678565979
4016,9,11534,0.8927087856574166,0.5028572678565979
974,0,5003,0.709293243275961,0.5028572678565979
974,0,234,0.709293243275961,0.5028572678565979
974,0,658,0.2950629689873578,0.5028572678565979
974,1,9650,0.8927087856574166,0.5028572678565979
974,21,9511,0.709293243275961,0.5028572678565979
974,25,10354,0.8927087856574166,0.5028572678565979
974,3,1130,0.8927087856574166,0.5028572678565979
2851,0,1706,0.709293243275961,0.5028572678565979
2851,0,9996,0.2037393127787222,0.5028572678565979
2851,0,12367,0.709293243275961,0.5028572678565979
2851,11,4643,0.4546472741805877,0.5028572678565979
2930,0,6260,0.709293243275961,0.5028572678565979
2930,0,8417,0.1228037123147036,0.5028572678565979
2930,0,7912,0.3588775103913412,0.5028572678565979
2930,0,4044,0.1078216342752765,0.5028572678565979
2930,0,5181,0.709293243275961,0.5028572678565979
4336,0,10071,0.709293243275961,0.5028572678565979
4397,11,5166,0.2450398822245476,0.5028572678565979
4397,13,3173,0.8927087856574166,0.5028572678565979
4397,3,9035,0.709293243275961,0.5028572678565979
4397,0,10236,0.4979979710666225,0.5028572678565979
4397,0,50,0.709293243275961,0.5028572678565979
4397,0,2087,0.709293243275961,0.5028572678565979
4397,0,567,1.0,0.5028572678565979
4397,0,992,0.6852083551156569,0.5028572678565979
4397,0,2721,0.3608596372130862,0.5028572678565979
4397,1,12950,0.709293243275961,0.5028572678565979
1733,0,1172,1.0,0.5028572678565979
1733,0,6224,0.4345039780887745,0.5028572678565979
1733,0,13602,0.3528404570582236,0.5028572678565979
1733,0,2862,0.7702382447844266,0.5028572678565979
1733,0,724,0.4167276842732437,0.5028572678565979
1733,0,9081,0.2642124158873874,0.5028572678565979
1733,0,9786,0.3528404570582236,0.5028572678565979
1733,0,2251,0.4938494228161203,0.5028572678565979
1733,0,4105,0.3192453280806401,0.5028572678565979
1733,2,3141,0.709293243275961,0.5028572678565979
1733,2,349,0.8927087856574166,0.5028572678565979
1733,3,10348,0.709293243275961,0.5028572678565979
1733,3,1746,0.709293243275961,0.5028572678565979
1733,3,1733,0.5258777008945054,0.5028572678565979
1733,15,7023,0.709293243275961,0.5028572678565979
1733,8,10248,0.709293243275961,0.5028572678565979
1733,8,4106,0.709293243275961,0.5028572678565979
12502,0,3162,0.709293243275961,0.5028572678565979
3887,0,10399,0.3050026424683371,0.5028572678565979
12814,14,1611,0.709293243275961,0.5028572678565979
2190,11,2547,0.4214813335512717,0.5028572678565979
2190,11,1130,0.2555358125535726,0.5028572678565979
2190,3,3551,0.709293243275961,0.5028572678565979
2190,0,1197,0.709293243275961,0.5028572678565979
2190,0,1322,0.709293243275961,0.5028572678565979
3639,0,3847,0.709293243275961,0.5028572678565979
3639,0,3673,0.8927087856574166,0.5028572678565979
12203,2,13806,0.709293243275961,0.5028572678565979
1143,0,5571,0.8927087856574166,0.5028572678565979
1143,0,1523,0.4077844686313169,0.5028572678565979
1143,0,8974,0.2450398822245476,0.5028572678565979
1143,0,4501,0.1833029177852558,0.5028572678565979
1143,11,32,0.7857481306250486,0.5028572678565979
24,0,8349,0.2570018146047729,0.5028572678565979
24,0,5799,0.709293243275961,0.5028572678565979
24,0,206,0.709293243275961,0.5028572678565979
24,0,10154,0.2807560959415283,0.5028572678565979
24,0,4109,0.709293243275961,0.5028572678565979
24,0,7585,0.3445706373455116,0.5028572678565979
24,0,3044,0.9358324062508934,0.5028572678565979
24,0,12292,0.1632469058053677,0.5028572678565979
24,0,2137,0.5969260114201983,0.5028572678565979
6710,0,2261,0.709293243275961,0.5028572678565979
6710,0,7835,0.9533383338878124,0.5028572678565979
6710,0,11044,0.7588576082797087,0.5028572678565979
6710,2,567,0.8927087856574166,0.5028572678565979
6710,11,6295,0.4086100939295601,0.5028572678565979
1140,0,8587,0.2372794230029281,0.5028572678565979
1140,0,5277,0.6672209545246738,0.5028572678565979
1140,0,4294,0.6324623388668823,0.5028572678565979
1140,0,12788,0.6445630027203221,0.5028572678565979
1140,0,13204,0.1526184613205801,0.5028572678565979
1140,0,11464,0.587871505573126,0.5028572678565979
1140,0,952,0.2510884357073189,0.5028572678565979
4570,2,7478,0.8927087856574166,0.5028572678565979
4570,6,11239,0.709293243275961,0.5028572678565979
500,0,11965,0.2495892096378169,0.5028572678565979
500,0,2537,0.847359034445777,0.5028572678565979
4371,0,496,0.2480814409235332,0.5028572678565979
4371,0,12417,0.709293243275961,0.5028572678565979
3595,0,12189,0.709293243275961,0.5028572678565979
3595,9,2098,0.8927087856574166,0.5028572678565979
3595,9,136,0.8927087856574166,0.5028572678565979
5921,4,14875,0.709293243275961,0.5028572678565979
2509,0,1474,0.709293243275961,0.5028572678565979
771,3,102,0.8927087856574166,0.5028572678565979
771,3,8460,0.709293243275961,0.5028572678565979
771,0,2984,0.709293243275961,0.5028572678565979
771,0,2439,0.5258777008945054,0.5028572678565979
771,8,2775,1.0,0.5028572678565979
2394,1,12037,0.709293243275961,0.5028572678565979
2394,0,765,0.709293243275961,0.5028572678565979
2394,2,7362,0.5258777008945054,0.5028572678565979
3225,4,1137,0.709293243275961,0.5028572678565979
9065,0,3501,0.709293243275961,0.5028572678565979
9065,2,5897,0.8927087856574166,0.5028572678565979
6257,0,2832,0.709293243275961,0.5028572678565979
6257,2,7870,0.5258777008945054,0.5028572678565979
6257,3,6257,0.5258777008945054,0.5028572678565979
9104,11,3101,0.1547785769359974,0.5028572678565979
9104,11,3570,0.2698426855994021,0.5028572678565979
9104,0,4145,0.1052400265455489,0.5028572678565979
9104,0,3205,0.1052400265455489,0.5028572678565979
9104,0,1553,0.709293243275961,0.5028572678565979
9104,0,4090,0.2037393127787222,0.5028572678565979
1189,0,6406,0.2125312408881324,0.5028572678565979
1189,0,1953,0.709293243275961,0.5028572678565979
1189,0,1057,0.2072912143425834,0.5028572678565979
1189,0,6148,0.709293243275961,0.5028572678565979
1189,0,9189,0.9290003737310816,0.5028572678565979
1189,0,982,0.1052400265455489,0.5028572678565979
1189,0,5258,0.6849183685733026,0.5028572678565979
1189,0,14653,0.2613517102587598,0.5028572678565979
1189,0,648,0.3050026424683371,0.5028572678565979
1189,0,12304,0.1369827840088985,0.5028572678565979
1189,0,3713,0.2540616433178961,0.5028572678565979
1189,2,5075,0.8927087856574166,0.5028572678565979
1189,2,578,0.8927087856574166,0.5028572678565979
1189,4,1547,0.9843765942967896,0.5028572678565979
12,3,27,0.709293243275961,0.5028572678565979
12,9,7418,0.8927087856574166,0.5028572678565979
12,11,4584,0.709293243275961,0.5028572678565979
12,0,992,0.390706756724039,0.5028572678565979
1052,0,1573,0.709293243275961,0.5028572678565979
4062,0,3775,0.1078216342752765,0.5028572678565979
4062,0,13507,0.1129104967530668,0.5028572678565979
4062,0,4724,0.709293243275961,0.5028572678565979
4062,0,6827,0.709293243275961,0.5028572678565979
7610,0,1976,0.709293243275961,0.5028572678565979
6518,4,9840,0.709293243275961,0.5028572678565979
1153,0,11471,0.709293243275961,0.5028572678565979
1153,0,2737,0.238849829353536,0.5028572678565979
1153,0,329,0.2404109707160154,0.5028572678565979
1153,0,7784,0.4276895407329375,0.5028572678565979
1153,0,14682,0.2684463093066394,0.5028572678565979
9888,9,1463,0.8927087856574166,0.5028572678565979
9888,0,2752,0.709293243275961,0.5028572678565979
985,0,5861,0.390706756724039,0.5028572678565979
985,0,1788,0.5832253532865103,0.5028572678565979
985,0,12139,0.5316360678475548,0.5028572678565979
985,0,1612,1.0,0.5028572678565979
985,0,1846,0.8927087856574166,0.5028572678565979
985,0,8808,0.4938494228161203,0.5028572678565979
985,0,4504,0.5178178079626694,0.5028572678565979
985,3,2047,0.709293243275961,0.5028572678565979
985,3,5903,0.8927087856574166,0.5028572678565979
985,3,5835,0.8927087856574166,0.5028572678565979
985,3,2730,0.709293243275961,0.5028572678565979
985,2,7120,0.8927087856574166,0.5028572678565979
985,24,1567,0.709293243275961,0.5028572678565979
38,0,1238,0.2435058913000504,0.5028572678565979
38,0,14634,0.7766748065371393,0.5028572678565979
38,0,7241,0.3789843458984028,0.5028572678565979
38,0,4187,0.921394355917302,0.5028572678565979
38,0,14943,0.2243689262498612,0.5028572678565979
38,0,14189,0.2450398822245476,0.5028572678565979
3969,3,13846,0.8927087856574166,0.5028572678565979
2952,0,3783,0.709293243275961,0.5028572678565979
89,4,57,0.709293243275961,0.5028572678565979
89,4,10837,0.9843765942967896,0.5028572678565979
89,0,6006,0.1871379514832813,0.5028572678565979
4824,0,12880,0.709293243275961,0.5028572678565979
1951,0,4686,0.709293243275961,0.5028572678565979
4821,0,913,0.709293243275961,0.5028572678565979
4821,22,4721,0.709293243275961,0.5028572678565979
6485,0,7614,0.8927087856574166,0.5028572678565979
7247,0,4335,0.709293243275961,0.5028572678565979
7247,3,3500,0.8927087856574166,0.5028572678565979
7247,2,1947,0.8927087856574166,0.5028572678565979
1493,0,115,0.2540616433178961,0.5028572678565979
1493,0,45,0.709293243275961,0.5028572678565979
2518,0,172,0.5258777008945054,0.5028572678565979
897,0,4792,0.2356996410364879,0.5028572678565979
897,0,4176,0.709293243275961,0.5028572678565979
1769,2,14032,0.8927087856574166,0.5028572678565979
6781,0,1183,0.709293243275961,0.5028572678565979
6781,0,10706,0.709293243275961,0.5028572678565979
6781,0,1601,0.709293243275961,0.5028572678565979
6781,2,1207,0.8927087856574166,0.5028572678565979
576,0,2703,0.709293243275961,0.5028572678565979
576,0,1490,0.4546472741805877,0.5028572678565979
576,0,4643,0.709293243275961,0.5028572678565979
576,0,1986,0.709293243275961,0.5028572678565979
576,0,7905,0.2404109707160154,0.5028572678565979
576,0,6625,0.2495892096378169,0.5028572678565979
576,2,873,0.8927087856574166,0.5028572678565979
253,12,14408,0.5258777008945054,0.5028572678565979
7596,12,11262,0.5258777008945054,0.5028572678565979
2163,0,5134,0.6662886716105207,0.5028572678565979
2163,0,9253,0.2210404208102147,0.5028572678565979
2163,0,900,0.4778447082073204,0.5028572678565979
2163,0,5252,0.8451512876056652,0.5028572678565979
2163,0,6383,0.8965181183133847,0.5028572678565979
2163,3,2827,0.709293243275961,0.5028572678565979
2163,3,4605,0.709293243275961,0.5028572678565979
2163,8,5376,0.709293243275961,0.5028572678565979
3525,0,14092,0.709293243275961,0.5028572678565979
3525,20,7151,0.709293243275961,0.5028572678565979
2531,0,10765,0.709293243275961,0.5028572678565979
2531,3,2194,0.8927087856574166,0.5028572678565979
666,0,3409,0.1909181971085573,0.5028572678565979
666,0,4050,0.141545184848885,0.5028572678565979
666,0,3469,0.4890271901667493,0.5028572678565979
666,0,3985,0.5150756829739004,0.5028572678565979
666,0,2537,0.7727484235457732,0.5028572678565979
666,0,2682,0.2555358125535726,0.5028572678565979
666,0,2623,0.2873552582346493,0.5028572678565979
666,0,4062,0.709293243275961,0.5028572678565979
666,3,6949,0.8927087856574166,0.5028572678565979
8852,3,1254,0.8927087856574166,0.5028572678565979
8852,0,6143,0.709293243275961,0.5028572678565979
8852,0,982,0.709293243275961,0.5028572678565979
8852,1,5443,0.8927087856574166,0.5028572678565979
1621,0,1277,0.4337554268302805,0.5028572678565979
1621,13,1621,0.8927087856574166,0.5028572678565979
8961,0,11394,0.379904738803434,0.5028572678565979
8961,2,5809,0.709293243275961,0.5028572678565979
1155,0,11110,0.1673815632611783,0.5028572678565979
1155,0,12646,0.1460302531264988,0.5028572678565979
1155,0,14695,0.258459739468707,0.5028572678565979
1155,0,2737,1.0,0.5028572678565979
1155,11,9560,0.1460302531264988,0.5028572678565979
5470,0,12211,0.709293243275961,0.5028572678565979
7120,8,6235,0.709293243275961,0.5028572678565979
7120,8,2013,0.8927087856574166,0.5028572678565979
7120,0,2246,0.709293243275961,0.5028572678565979
979,1,9675,0.8927087856574166,0.5028572678565979
979,0,330,0.3968101207186777,0.5028572678565979
979,0,4121,1.0,0.5028572678565979
979,0,11006,0.1103782985451737,0.5028572678565979
979,0,14737,0.1154186927210763,0.5028572678565979
979,0,2942,0.5544445308816262,0.5028572678565979
979,0,589,0.4352504177753288,0.5028572678565979
979,0,5036,0.4135104690387426,0.5028572678565979
979,2,12467,0.8927087856574166,0.5028572678565979
979,8,8139,0.709293243275961,0.5028572678565979
8328,20,1328,0.709293243275961,0.5028572678565979
1788,0,4179,0.6099520848046791,0.5028572678565979
1788,0,5941,0.2090494446878859,0.5028572678565979
1788,0,6756,0.709293243275961,0.5028572678565979
1788,0,347,0.6356271795711327,0.5028572678565979
1788,0,4050,0.2963260391345224,0.5028572678565979
1788,0,7701,0.1392738173111161,0.5028572678565979
1788,0,3056,0.423826513097471,0.5028572678565979
1788,0,10898,0.1813643545844212,0.5028572678565979
1788,11,14133,0.1774440948316306,0.5028572678565979
9326,0,991,0.709293243275961,0.5028572678565979
1195,0,5904,0.5683260016146355,0.5028572678565979
1195,0,2023,0.5674228857433905,0.5028572678565979
1195,0,844,0.6535337836201951,0.5028572678565979
1195,0,7618,0.1154186927210763,0.5028572678565979
1195,0,653,0.709293243275961,0.5028572678565979
1195,0,4299,0.4746527190381878,0.5028572678565979
1195,0,6161,0.2540616433178961,0.5028572678565979
1195,11,5609,0.7009604130394566,0.5028572678565979
1195,11,1014,0.4261510905074112,0.5028572678565979
1195,8,7618,0.709293243275961,0.5028572678565979
1195,8,8674,0.709293243275961,0.5028572678565979
122,0,528,0.709293243275961,0.5028572678565979
8118,0,4238,0.709293243275961,0.5028572678565979
8118,0,7858,0.709293243275961,0.5028572678565979
8118,2,147,0.5258777008945054,0.5028572678565979
896,11,5190,0.4608092971063696,0.5028572678565979
896,11,12387,0.1078216342752765,0.5028572678565979
896,11,5139,0.709293243275961,0.5028572678565979
896,0,12951,0.709293243275961,0.5028572678565979
896,0,3449,0.1734648815989448,0.5028572678565979
896,0,6890,0.1774440948316306,0.5028572678565979
896,0,12713,0.1078216342752765,0.5028572678565979
896,0,2575,0.1299882086603446,0.5028572678565979
896,0,4215,0.709293243275961,0.5028572678565979
896,0,2363,0.709293243275961,0.5028572678565979
896,6,3195,0.1154186927210763,0.5028572678565979
8137,0,1087,0.709293243275961,0.5028572678565979
2162,13,1569,0.8927087856574166,0.5028572678565979
10137,3,10137,0.5258777008945054,0.5028572678565979
6707,9,720,0.8927087856574166,0.5028572678565979
6707,2,1814,0.8927087856574166,0.5028572678565979
6707,2,11832,0.8927087856574166,0.5028572678565979
223,0,14667,0.7084982120517079,0.5028572678565979
223,0,2219,1.0,0.5028572678565979
223,0,1867,0.2670425251474295,0.5028572678565979
223,0,5904,0.2176695128877572,0.5028572678565979
223,0,941,0.4553390724659062,0.5028572678565979
223,0,3343,0.4230470937020916,0.5028572678565979
223,0,2958,0.4914492912280565,0.5028572678565979
223,0,9327,0.238849829353536,0.5028572678565979
223,3,6777,0.709293243275961,0.5028572678565979
223,2,14270,0.709293243275961,0.5028572678565979
6554,3,3534,0.709293243275961,0.5028572678565979
6554,3,9749,0.8927087856574166,0.5028572678565979
751,3,751,0.5258777008945054,0.5028572678565979
751,0,7452,0.2450398822245476,0.5028572678565979
751,0,10115,0.1052400265455489,0.5028572678565979
751,0,14287,0.709293243275961,0.5028572678565979
751,0,262,0.709293243275961,0.5028572678565979
2611,0,7684,0.709293243275961,0.5028572678565979
2611,0,390,0.709293243275961,0.5028572678565979
2611,0,262,0.709293243275961,0.5028572678565979
2611,0,3349,0.709293243275961,0.5028572678565979
3444,0,8957,0.4404173569862286,0.5028572678565979
4431,0,1850,0.709293243275961,0.5028572678565979
2272,1,7602,0.8927087856574166,0.5028572678565979
2272,2,2393,1.0,0.5028572678565979
8092,0,12169,0.229284473670244,0.5028572678565979
8092,0,11161,0.490845841266605,0.5028572678565979
2267,2,873,0.8927087856574166,0.5028572678565979
251,3,6319,0.8927087856574166,0.5028572678565979
251,0,12521,0.8927087856574166,0.5028572678565979
251,0,6576,0.709293243275961,0.5028572678565979
251,0,2051,0.709293243275961,0.5028572678565979
251,11,9905,0.709293243275961,0.5028572678565979
251,11,2298,0.5961155584331552,0.5028572678565979
4973,0,1455,0.709293243275961,0.5028572678565979
8348,2,5141,0.5258777008945054,0.5028572678565979
8348,12,7,0.5258777008945054,0.5028572678565979
8348,12,10070,0.5258777008945054,0.5028572678565979
8348,0,4179,0.709293243275961,0.5028572678565979
473,0,3341,0.709293243275961,0.5028572678565979
473,0,4773,0.4330047520192726,0.5028572678565979
473,0,7495,0.8179919752638452,0.5028572678565979
473,0,285,0.5977339897377807,0.5028572678565979
473,3,8728,0.709293243275961,0.5028572678565979
473,11,9683,0.1590466161315942,0.5028572678565979
6854,0,5185,0.709293243275961,0.5028572678565979
1263,2,6350,0.8927087856574166,0.5028572678565979
2537,3,13696,0.8927087856574166,0.5028572678565979
2537,3,3679,0.709293243275961,0.5028572678565979
2537,3,6196,0.709293243275961,0.5028572678565979
2537,3,3316,0.709293243275961,0.5028572678565979
2537,3,2537,0.5258777008945054,0.5028572678565979
10001,0,5571,0.709293243275961,0.5028572678565979
1103,0,8307,0.1323403369780525,0.5028572678565979
5641,0,6197,0.2260176088008375,0.5028572678565979
5641,0,7244,0.2404109707160154,0.5028572678565979
5641,11,6197,0.2404109707160154,0.5028572678565979
8637,3,8637,0.5258777008945054,0.5028572678565979
8637,2,147,0.5258777008945054,0.5028572678565979
12264,0,771,0.709293243275961,0.5028572678565979
12264,0,13740,0.709293243275961,0.5028572678565979
3689,11,3506,0.709293243275961,0.5028572678565979
3689,0,5326,0.709293243275961,0.5028572678565979
3689,0,650,0.709293243275961,0.5028572678565979
3689,0,14614,0.3487378524997226,0.5028572678565979
3689,5,1658,0.3424621585130498,0.5028572678565979
9154,12,14577,0.5258777008945054,0.5028572678565979
9154,12,11101,0.5258777008945054,0.5028572678565979
9154,12,9022,0.5258777008945054,0.5028572678565979
4539,2,13633,0.8927087856574166,0.5028572678565979
4539,0,1455,0.3968101207186777,0.5028572678565979
4539,21,374,0.709293243275961,0.5028572678565979
4539,19,2486,0.709293243275961,0.5028572678565979
5514,0,971,0.709293243275961,0.5028572678565979
5514,0,3173,0.709293243275961,0.5028572678565979
5514,0,3619,0.709293243275961,0.5028572678565979
5514,3,3019,0.709293243275961,0.5028572678565979
1228,4,4023,0.9843765942967896,0.5028572678565979
1228,4,5729,1.0,0.5028572678565979
1228,4,14648,0.8927087856574166,0.5028572678565979
1228,8,2941,0.709293243275961,0.5028572678565979
1228,8,1967,1.0,0.5028572678565979
1228,2,14389,0.8927087856574166,0.5028572678565979
1228,2,5740,0.709293243275961,0.5028572678565979
1107,0,6625,1.0,0.5028572678565979
1107,0,7578,0.709293243275961,0.5028572678565979
1107,0,5442,0.3780607404461792,0.5028572678565979
1107,0,1635,0.4681508515556697,0.5028572678565979
1107,0,10382,0.1694249146767679,0.5028572678565979
1107,0,6637,0.3477021850585989,0.5028572678565979
1107,0,1939,0.1714526080732746,0.5028572678565979
1107,0,1993,0.709293243275961,0.5028572678565979
1107,0,5444,0.1653223101182669,0.5028572678565979
1107,0,11032,0.709293243275961,0.5028572678565979
1107,0,21,0.5216096616989087,0.5028572678565979
1107,0,1142,0.709293243275961,0.5028572678565979
1107,0,3595,0.3862593798777853,0.5028572678565979
1107,0,14362,0.2925185965624711,0.5028572678565979
1107,0,2138,0.709293243275961,0.5028572678565979
1107,0,8556,0.1632469058053677,0.5028572678565979
1107,0,1850,0.709293243275961,0.5028572678565979
1107,0,4176,0.4027758769545109,0.5028572678565979
1107,6,2304,0.3403367439262595,0.5028572678565979
1107,3,9153,0.8927087856574166,0.5028572678565979
1107,2,11203,0.8927087856574166,0.5028572678565979
1107,2,5284,0.8927087856574166,0.5028572678565979
1107,2,36,0.8927087856574166,0.5028572678565979
1107,11,8617,0.3110305271213056,0.5028572678565979
1107,11,11364,0.3371162657154722,0.5028572678565979
1107,11,5908,0.8511014095178159,0.5028572678565979
4176,3,50,0.8927087856574166,0.5028572678565979
4176,2,4187,0.8927087856574166,0.5028572678565979
5828,0,6717,0.2404109707160154,0.5028572678565979
5828,0,4058,0.2037393127787222,0.5028572678565979
5566,0,2395,0.709293243275961,0.5028572678565979
866,0,3489,0.3789843458984028,0.5028572678565979
866,0,5166,0.4135104690387426,0.5028572678565979
866,0,2501,0.4772093833080849,0.5028572678565979
866,0,12497,0.709293243275961,0.5028572678565979
866,0,2386,0.1833029177852558,0.5028572678565979
866,0,5065,0.9472721428227732,0.5028572678565979
866,9,3711,0.5258777008945054,0.5028572678565979
866,6,11291,0.3086358257694112,0.5028572678565979
1911,0,905,1.0,0.5028572678565979
1911,0,12121,0.5887075653315695,0.5028572678565979
2749,3,1008,0.8927087856574166,0.5028572678565979
2749,0,2043,0.709293243275961,0.5028572678565979
2749,0,8634,0.709293243275961,0.5028572678565979
5872,0,1850,0.709293243275961,0.5028572678565979
5872,0,1570,0.1052400265455489,0.5028572678565979
5872,0,132,0.1052400265455489,0.5028572678565979
5872,0,7455,0.709293243275961,0.5028572678565979
5872,2,5529,0.5258777008945054,0.5028572678565979
9592,0,2841,0.709293243275961,0.5028572678565979
9592,0,12035,0.709293243275961,0.5028572678565979
11550,0,1178,0.709293243275961,0.5028572678565979
5201,4,14183,0.709293243275961,0.5028572678565979
5201,4,4340,0.8927087856574166,0.5028572678565979
5201,0,2714,0.39508061983363,0.5028572678565979
5201,0,1441,0.2404109707160154,0.5028572678565979
5201,2,1728,0.709293243275961,0.5028572678565979
5201,3,5201,0.5258777008945054,0.5028572678565979
1180,0,11364,0.7791249415738318,0.5028572678565979
1180,0,2537,0.5305983696807584,0.5028572678565979
1180,0,1106,0.709293243275961,0.5028572678565979
1180,0,844,0.2656312541039711,0.5028572678565979
1180,0,2393,0.709293243275961,0.5028572678565979
1180,3,716,0.709293243275961,0.5028572678565979
1180,2,1490,0.8927087856574166,0.5028572678565979
4429,3,4981,0.8927087856574166,0.5028572678565979
4429,0,4981,0.5258777008945054,0.5028572678565979
4677,2,14619,0.5258777008945054,0.5028572678565979
9050,0,2795,0.5258777008945054,0.5028572678565979
10269,2,45,0.8927087856574166,0.5028572678565979
10269,20,2877,0.709293243275961,0.5028572678565979
12955,0,1831,0.709293243275961,0.5028572678565979
1875,0,2227,0.1154186927210763,0.5028572678565979
1875,0,7616,0.5741222991054946,0.5028572678565979
1875,0,700,0.3647798969658768,0.5028572678565979
10375,0,2076,0.709293243275961,0.5028572678565979
1731,12,12959,0.5258777008945054,0.5028572678565979
1731,3,363,0.709293243275961,0.5028572678565979
1731,0,299,0.2753556494496195,0.5028572678565979
1731,0,4070,0.709293243275961,0.5028572678565979
10548,3,1336,0.709293243275961,0.5028572678565979
10548,3,1490,0.709293243275961,0.5028572678565979
10548,0,8987,0.709293243275961,0.5028572678565979
2568,1,5443,0.709293243275961,0.5028572678565979
4551,2,9116,0.8927087856574166,0.5028572678565979
4551,0,4176,0.1052400265455489,0.5028572678565979
944,0,2968,0.3122197996554032,0.5028572678565979
944,3,1587,0.8927087856574166,0.5028572678565979
4964,0,9994,0.709293243275961,0.5028572678565979
8258,12,11383,0.5258777008945054,0.5028572678565979
8258,12,4349,0.5258777008945054,0.5028572678565979
422,14,11104,0.709293243275961,0.5028572678565979
422,5,11104,0.5258777008945054,0.5028572678565979
422,5,12396,0.3424621585130498,0.5028572678565979
422,0,5599,0.8703571746119403,0.5028572678565979
994,3,1813,0.709293243275961,0.5028572678565979
994,3,1790,0.709293243275961,0.5028572678565979
994,0,8009,0.709293243275961,0.5028572678565979
994,0,136,0.709293243275961,0.5028572678565979
994,2,5811,0.8927087856574166,0.5028572678565979
6548,0,1906,0.709293243275961,0.5028572678565979
6548,3,1251,0.709293243275961,0.5028572678565979
6548,3,1096,0.8927087856574166,0.5028572678565979
6548,13,3252,0.8927087856574166,0.5028572678565979
1454,0,4701,0.5134166637876989,0.5028572678565979
1454,0,710,0.709293243275961,0.5028572678565979
1454,0,572,0.709293243275961,0.5028572678565979
1454,0,1967,0.39508061983363,0.5028572678565979
1454,5,238,0.3424621585130498,0.5028572678565979
1454,6,69,0.1653223101182669,0.5028572678565979
1454,8,112,0.709293243275961,0.5028572678565979
1454,4,3301,0.709293243275961,0.5028572678565979
9269,0,5529,0.709293243275961,0.5028572678565979
9269,0,2078,0.709293243275961,0.5028572678565979
